fid,Src,Dest,Heading,Parent_Layer,Steps,Sheltered,Distance,Time_Cost,geometry_type,coordinates
17,AS6-0208-Entrance,AS6-0208,E,AS6_L2_ROOMS,0,T,2,1,LineString,"[[11551986.838785028, 144212.28539702107], [11551988.553659076, 144213.16962895292]]"
17,AS6-0208,AS6-0208-Entrance,W,AS6_L2_ROOMS,0,T,2,1,LineString,"[[11551988.553659076, 144213.16962895292], [11551986.838785028, 144212.28539702107]]"
18,AS6-0210-Entrance,AS6-0210,W,AS6_L2_ROOMS,0,T,2,1,LineString,"[[11551983.087498045, 144220.10950987236], [11551980.863520758, 144219.0377135914]]"
18,AS6-0210,AS6-0210-Entrance,E,AS6_L2_ROOMS,0,T,2,1,LineString,"[[11551980.863520758, 144219.0377135914], [11551983.087498045, 144220.10950987236]]"
19,AS6-020607-Entrance,AS6-020607,E,AS6_L2_ROOMS,0,T,2,1,LineString,"[[11551980.943905484, 144224.71823388065], [11551983.114292951, 144225.79003016165]]"
19,AS6-020607,AS6-020607-Entrance,W,AS6_L2_ROOMS,0,T,2,1,LineString,"[[11551983.114292951, 144225.79003016165], [11551980.943905484, 144224.71823388065]]"
20,AS6-0211-Entrance,AS6-0211,W,AS6_L2_ROOMS,0,T,3,2,LineString,"[[11551979.550570318, 144227.50490421124], [11551977.00505415, 144226.21874867406]]"
20,AS6-0211,AS6-0211-Entrance,E,AS6_L2_ROOMS,0,T,3,2,LineString,"[[11551977.00505415, 144226.21874867406], [11551979.550570318, 144227.50490421124]]"
21,AS6-0212-Entrance,AS6-0212,W,AS6_L2_ROOMS,0,T,3,2,LineString,"[[11551976.656720357, 144240.23248504807], [11551974.084409282, 144239.026714232]]"
21,AS6-0212,AS6-0212-Entrance,E,AS6_L2_ROOMS,0,T,3,2,LineString,"[[11551974.084409282, 144239.026714232], [11551976.656720357, 144240.23248504807]]"
22,AS6-0214-Entrance,AS6-0214,W,AS6_L2_ROOMS,0,T,3,2,LineString,"[[11551971.672867652, 144250.4413446246], [11551968.96658204, 144249.04800945934]]"
22,AS6-0214,AS6-0214-Entrance,E,AS6_L2_ROOMS,0,T,3,2,LineString,"[[11551968.96658204, 144249.04800945934], [11551971.672867652, 144250.4413446246]]"
23,AS6-Level2-Stair3-Entrance,AS6-Level2-Stair3,E,AS6_L2_ROOMS,0,T,7,5,LineString,"[[11551960.566554632, 144267.90976036427], [11551966.273071127, 144264.56588161143]]"
23,AS6-Level2-Stair3,AS6-Level2-Stair3-Entrance,W,AS6_L2_ROOMS,0,T,7,5,LineString,"[[11551966.273071127, 144264.56588161143], [11551960.566554632, 144267.90976036427]]"
1,AS6-Level3-Stair1-Entrance,AS6-0333-Entrance,W,AS6_L3_ROOMS,0,T,13,10,LineString,"[[11551979.378078105, 144259.92674171145], [11551967.799328903, 144254.08545197998]]"
1,AS6-0333-Entrance,AS6-Level3-Stair1-Entrance,E,AS6_L3_ROOMS,0,T,13,10,LineString,"[[11551967.799328903, 144254.08545197998], [11551979.378078105, 144259.92674171145]]"
2,AS6-0333-Entrance,AS6-0333,W,AS6_L3_ROOMS,0,T,4,3,LineString,"[[11551967.799328903, 144254.08545197998], [11551964.318947839, 144252.3713236865]]"
2,AS6-0333,AS6-0333-Entrance,E,AS6_L3_ROOMS,0,T,4,3,LineString,"[[11551964.318947839, 144252.3713236865], [11551967.799328903, 144254.08545197998]]"
3,AS6-0333-Entrance,AS6-0338,N,AS6_L3_ROOMS,0,T,18,13,LineString,"[[11551967.799328903, 144254.08545197998], [11551964.318947839, 144260.70453977125], [11551956.441245157, 144263.33044065963], [11551957.111117834, 144265.1256994303]]"
3,AS6-0338,AS6-0333-Entrance,S,AS6_L3_ROOMS,0,T,18,13,LineString,"[[11551957.111117834, 144265.1256994303], [11551956.441245157, 144263.33044065963], [11551964.318947839, 144260.70453977125], [11551967.799328903, 144254.08545197998]]"
4,AS6-Level3-Stair1-Entrance,AS6-Level3-FemaleToilet,N,AS6_L3_ROOMS,0,T,3,2,LineString,"[[11551979.378078105, 144259.92674171145], [11551977.98474294, 144262.71341204204]]"
4,AS6-Level3-FemaleToilet,AS6-Level3-Stair1-Entrance,S,AS6_L3_ROOMS,0,T,3,2,LineString,"[[11551977.98474294, 144262.71341204204], [11551979.378078105, 144259.92674171145]]"
5,AS6-Level3-Stair1-Entrance,AS6-Level3-MaleToilet,N,AS6_L3_ROOMS,0,T,7,5,LineString,"[[11551979.378078105, 144259.92674171145], [11551983.29013453, 144261.96315464535], [11551981.95038918, 144264.6962351619]]"
5,AS6-Level3-MaleToilet,AS6-Level3-Stair1-Entrance,S,AS6_L3_ROOMS,0,T,7,5,LineString,"[[11551981.95038918, 144264.6962351619], [11551983.29013453, 144261.96315464535], [11551979.378078105, 144259.92674171145]]"
6,AS6-Level3-Stair1-Entrance,AS6-Level3-Stair1,S,AS6_L3_ROOMS,0,T,3,2,LineString,"[[11551979.378078105, 144259.92674171145], [11551980.825003084, 144256.9793019387]]"
6,AS6-Level3-Stair1,AS6-Level3-Stair1-Entrance,N,AS6_L3_ROOMS,0,T,3,2,LineString,"[[11551980.825003084, 144256.9793019387], [11551979.378078105, 144259.92674171145]]"
1,AS6-Level4-Stair1-Entrance,AS6-0421-Entrance,W,AS6_L4_ROOMS,0,T,13,10,LineString,"[[11551979.378078105, 144259.92674171145], [11551967.799328903, 144254.08545197998]]"
1,AS6-0421-Entrance,AS6-Level4-Stair1-Entrance,E,AS6_L4_ROOMS,0,T,13,10,LineString,"[[11551967.799328903, 144254.08545197998], [11551979.378078105, 144259.92674171145]]"
2,AS6-0421-Entrance,AS6-0421,W,AS6_L4_ROOMS,0,T,4,3,LineString,"[[11551967.799328903, 144254.08545197998], [11551964.318947839, 144252.3713236865]]"
2,AS6-0421,AS6-0421-Entrance,E,AS6_L4_ROOMS,0,T,4,3,LineString,"[[11551964.318947839, 144252.3713236865], [11551967.799328903, 144254.08545197998]]"
3,AS6-0421-Entrance,AS6-0426,N,AS6_L4_ROOMS,0,T,18,13,LineString,"[[11551967.799328903, 144254.08545197998], [11551964.318947839, 144260.70453977125], [11551956.441245157, 144263.33044065963], [11551957.111117834, 144265.1256994303]]"
3,AS6-0426,AS6-0421-Entrance,S,AS6_L4_ROOMS,0,T,18,13,LineString,"[[11551957.111117834, 144265.1256994303], [11551956.441245157, 144263.33044065963], [11551964.318947839, 144260.70453977125], [11551967.799328903, 144254.08545197998]]"
4,AS6-Level4-Stair1-Entrance,AS6-Level4-FemaleToilet,N,AS6_L4_ROOMS,0,T,3,2,LineString,"[[11551979.378078105, 144259.92674171145], [11551977.98474294, 144262.71341204204]]"
4,AS6-Level4-FemaleToilet,AS6-Level4-Stair1-Entrance,S,AS6_L4_ROOMS,0,T,3,2,LineString,"[[11551977.98474294, 144262.71341204204], [11551979.378078105, 144259.92674171145]]"
5,AS6-Level4-Stair1-Entrance,AS6-Level4-MaleToilet,N,AS6_L4_ROOMS,0,T,7,5,LineString,"[[11551979.378078105, 144259.92674171145], [11551983.29013453, 144261.96315464535], [11551981.95038918, 144264.6962351619]]"
5,AS6-Level4-MaleToilet,AS6-Level4-Stair1-Entrance,S,AS6_L4_ROOMS,0,T,7,5,LineString,"[[11551981.95038918, 144264.6962351619], [11551983.29013453, 144261.96315464535], [11551979.378078105, 144259.92674171145]]"
6,AS6-Level4-Stair1-Entrance,AS6-Level4-Stair1,S,AS6_L4_ROOMS,0,T,3,2,LineString,"[[11551979.378078105, 144259.92674171145], [11551980.825003084, 144256.9793019387]]"
6,AS6-Level4-Stair1,AS6-Level4-Stair1-Entrance,N,AS6_L4_ROOMS,0,T,3,2,LineString,"[[11551980.825003084, 144256.9793019387], [11551979.378078105, 144259.92674171145]]"
1,AS6-Level1-Stair3,AS6-Level2-Stair3,U,AS6_L1_ROOMS,24,T,7,22,LineString,"[[11551968.787303023, 144258.2958218246], [11551966.273071127, 144264.56588161143]]"
2,AS6-Level2-Stair3,AS6-Level1-Stair3,D,AS6_L2_ROOMS,24,T,7,22,LineString,"[[11551966.273071127, 144264.56588161143], [11551968.787303023, 144258.2958218246]]"
3,AS6-Level2-Stair2,AS6-Level1-Stair2,D,AS6_L2_ROOMS,24,T,10,24,LineString,"[[11551989.411096102, 144200.388458302], [11551991.07395118, 144197.0075394036], [11551989.025317784, 144196.0453025056], [11551989.411096102, 144200.388458302]]"
4,AS6-Level1-Stair2,AS6-Level2-Stair2,U,AS6_L1_ROOMS,24,T,10,24,LineString,"[[11551989.411096102, 144200.388458302], [11551989.025317784, 144196.0453025056], [11551991.07395118, 144197.0075394036], [11551989.411096102, 144200.388458302]]"
5,AS6-Level2-Stair1,AS6-Level3-Stair1,U,AS6_L2_ROOMS,24,T,15,28,LineString,"[[11551980.825003084, 144256.9793019387], [11551984.959090894, 144252.47584058694], [11551982.351739299, 144251.04800518992], [11551980.825003084, 144256.9793019387]]"
6,AS6-Level3-Stair1,AS6-Level2-Stair1,D,AS6_L3_ROOMS,24,T,15,28,LineString,"[[11551980.825003084, 144256.9793019387], [11551982.351739299, 144251.04800518992], [11551984.959090894, 144252.47584058694], [11551980.825003084, 144256.9793019387]]"
7,AS6-Level3-Stair1,AS6-Level4-Stair1,U,AS6_L3_ROOMS,24,T,15,28,LineString,"[[11551980.825003084, 144256.9793019387], [11551984.959090894, 144252.47584058694], [11551982.351739299, 144251.04800518992], [11551980.825003084, 144256.9793019387]]"
8,AS6-Level4-Stair1,AS6-Level3-Stair1,D,AS6_L4_ROOMS,24,T,15,28,LineString,"[[11551980.825003084, 144256.9793019387], [11551982.351739299, 144251.04800518992], [11551984.959090894, 144252.47584058694], [11551980.825003084, 144256.9793019387]]"
1,AS7-Level1-Porch-Entrance,AS7-Level1-LiftLobby,E,AS7_L1_ROOMS,0,T,10,7,LineString,"[[11551735.912135458, 144085.79810152706], [11551745.778958043, 144082.54854917832]]"
1,AS7-Level1-LiftLobby,AS7-Level1-Porch-Entrance,W,AS7_L1_ROOMS,0,T,10,7,LineString,"[[11551745.778958043, 144082.54854917832], [11551735.912135458, 144085.79810152706]]"
2,AS7-Level1-LiftLobby,AS7-Level1-Lift,E,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551745.778958043, 144082.54854917832], [11551750.741910722, 144082.78488025823]]"
2,AS7-Level1-Lift,AS7-Level1-LiftLobby,W,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551750.741910722, 144082.78488025823], [11551745.778958043, 144082.54854917832]]"
3,AS7-Level1-LiftLobby,AS7-Level1-Stair2,E,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551745.778958043, 144082.54854917832], [11551749.737503633, 144079.97844868427]]"
3,AS7-Level1-Stair2,AS7-Level1-LiftLobby,W,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551749.737503633, 144079.97844868427], [11551745.778958043, 144082.54854917832]]"
4,AS7-Level1-LiftLobby,AS7-0119,E,AS7_L1_ROOMS,0,T,21,16,LineString,"[[11551745.778958043, 144082.54854917832], [11551744.420054333, 144078.67862774478], [11551760.283778068, 144072.947599057]]"
4,AS7-0119,AS7-Level1-LiftLobby,W,AS7_L1_ROOMS,0,T,21,16,LineString,"[[11551760.283778068, 144072.947599057], [11551744.420054333, 144078.67862774478], [11551745.778958043, 144082.54854917832]]"
5,AS7-Level1-Porch-Entrance,AS7-Level1-Toilets-Entrance,N,AS7_L1_ROOMS,0,T,11,8,LineString,"[[11551735.912135458, 144085.79810152706], [11551736.532504538, 144097.28970028769]]"
5,AS7-Level1-Toilets-Entrance,AS7-Level1-Porch-Entrance,S,AS7_L1_ROOMS,0,T,11,8,LineString,"[[11551736.532504538, 144097.28970028769], [11551735.912135458, 144085.79810152706]]"
6,AS7-Level1-Toilets-Entrance,AS7-Level1-FemaleToilet,E,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551736.532504538, 144097.28970028769], [11551740.904629517, 144095.75354826826]]"
6,AS7-Level1-FemaleToilet,AS7-Level1-Toilets-Entrance,W,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551740.904629517, 144095.75354826826], [11551736.532504538, 144097.28970028769]]"
7,AS7-Level1-Toilets-Entrance,AS7-Level1-MaleToilet,E,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551736.532504538, 144097.28970028769], [11551740.904629517, 144095.75354826826]]"
7,AS7-Level1-MaleToilet,AS7-Level1-Toilets-Entrance,W,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551740.904629517, 144095.75354826826], [11551736.532504538, 144097.28970028769]]"
8,AS7-Level1-Toilets-Entrance,AS7-Level1-Corridor,N,AS7_L1_ROOMS,0,T,14,10,LineString,"[[11551736.532504538, 144097.28970028769], [11551741.200043363, 144110.16974414277]]"
8,AS7-Level1-Corridor,AS7-Level1-Toilets-Entrance,S,AS7_L1_ROOMS,0,T,14,10,LineString,"[[11551741.200043363, 144110.16974414277], [11551736.532504538, 144097.28970028769]]"
9,AS7-Level1-Corridor,AS7-0106,E,AS7_L1_ROOMS,0,T,4,3,LineString,"[[11551741.200043363, 144110.16974414277], [11551744.687773125, 144109.1764150726]]"
9,AS7-0106,AS7-Level1-Corridor,W,AS7_L1_ROOMS,0,T,4,3,LineString,"[[11551744.687773125, 144109.1764150726], [11551741.200043363, 144110.16974414277]]"
10,AS7-Level1-Corridor,AS7-0107,E,AS7_L1_ROOMS,0,T,4,3,LineString,"[[11551741.200043363, 144110.16974414277], [11551744.215110965, 144107.55163889824]]"
10,AS7-0107,AS7-Level1-Corridor,W,AS7_L1_ROOMS,0,T,4,3,LineString,"[[11551744.215110965, 144107.55163889824], [11551741.200043363, 144110.16974414277]]"
11,AS7-Level1-Corridor,AS7-Level1-Stair1,W,AS7_L1_ROOMS,0,T,4,3,LineString,"[[11551741.200043363, 144110.16974414277], [11551737.479675187, 144111.42156033174]]"
11,AS7-Level1-Stair1,AS7-Level1-Corridor,E,AS7_L1_ROOMS,0,T,4,3,LineString,"[[11551737.479675187, 144111.42156033174], [11551741.200043363, 144110.16974414277]]"
12,AS7-Level1-Toilets-Entrance,AS7-0101,W,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551736.532504538, 144097.28970028769], [11551732.221308662, 144098.86647171152]]"
12,AS7-0101,AS7-Level1-Toilets-Entrance,E,AS7_L1_ROOMS,0,T,5,4,LineString,"[[11551732.221308662, 144098.86647171152], [11551736.532504538, 144097.28970028769]]"
13,AS7-Level1-Corridor,AS7-0102,N,AS7_L1_ROOMS,0,T,9,7,LineString,"[[11551741.200043363, 144110.16974414277], [11551740.19748261, 144119.3091101237]]"
13,AS7-0102,AS7-Level1-Corridor,S,AS7_L1_ROOMS,0,T,9,7,LineString,"[[11551740.19748261, 144119.3091101237], [11551741.200043363, 144110.16974414277]]"
14,AS7-Level1-LiftLobby,AS7-Level1-Back-Entrance,N,AS7_L1_ROOMS,0,T,7,5,LineString,"[[11551745.778958043, 144082.54854917832], [11551748.262280712, 144088.7633180454]]"
14,AS7-Level1-Back-Entrance,AS7-Level1-LiftLobby,S,AS7_L1_ROOMS,0,T,7,5,LineString,"[[11551748.262280712, 144088.7633180454], [11551745.778958043, 144082.54854917832]]"
1,AS7-Level2-Entrance,AS7-Level2-Corridor,W,AS7_ L2_ROOMS,0,T,16,12,LineString,"[[11551757.879847897, 144112.1720961419], [11551742.813741555, 144117.48954543946]]"
1,AS7-Level2-Corridor,AS7-Level2-Entrance,E,AS7_ L2_ROOMS,0,T,16,12,LineString,"[[11551742.813741555, 144117.48954543946], [11551757.879847897, 144112.1720961419]]"
2,AS7-Level2-Corridor,AS7-Level2-Toilets-Entrance,S,AS7_ L2_ROOMS,0,T,24,18,LineString,"[[11551742.813741555, 144117.48954543946], [11551735.014815917, 144095.1562583897]]"
2,AS7-Level2-Toilets-Entrance,AS7-Level2-Corridor,N,AS7_ L2_ROOMS,0,T,24,18,LineString,"[[11551735.014815917, 144095.1562583897], [11551742.813741555, 144117.48954543946]]"
3,AS7-Level2-Toilets-Entrance,AS7-Level2-LiftLobby,E,AS7_ L2_ROOMS,0,T,18,13,LineString,"[[11551735.014815917, 144095.1562583897], [11551733.83316052, 144092.08395435108], [11551746.430714864, 144084.763229884]]"
3,AS7-Level2-LiftLobby,AS7-Level2-Toilets-Entrance,W,AS7_ L2_ROOMS,0,T,18,13,LineString,"[[11551746.430714864, 144084.763229884], [11551733.83316052, 144092.08395435108], [11551735.014815917, 144095.1562583897]]"
4,AS7-Level2-LiftLobby,AS7-Level2-Lift,E,AS7_ L2_ROOMS,0,T,4,3,LineString,"[[11551746.430714864, 144084.763229884], [11551749.739349984, 144082.54762601003]]"
4,AS7-Level2-Lift,AS7-Level2-LiftLobby,W,AS7_ L2_ROOMS,0,T,4,3,LineString,"[[11551749.739349984, 144082.54762601003], [11551746.430714864, 144084.763229884]]"
5,AS7-Level2-Stair2,AS7-Level2-LiftLobby,W,AS7_ L2_ROOMS,0,T,5,4,LineString,"[[11551746.430714864, 144084.763229884], [11551748.587235969, 144080.50927044597]]"
5,AS7-Level2-LiftLobby,AS7-Level2-Stair2,E,AS7_ L2_ROOMS,0,T,5,4,LineString,"[[11551748.587235969, 144080.50927044597], [11551746.430714864, 144084.763229884]]"
6,AS7-Level2-Toilets-Entrance,AS7-Level2-Stair1,N,AS7_ L2_ROOMS,0,T,15,11,LineString,"[[11551735.014815917, 144095.1562583897], [11551737.453826476, 144109.78201346486]]"
6,AS7-Level2-Stair1,AS7-Level2-Toilets-Entrance,S,AS7_ L2_ROOMS,0,T,15,11,LineString,"[[11551737.453826476, 144109.78201346486], [11551735.014815917, 144095.1562583897]]"
7,AS7-Level2-Stair1,AS7-Level2-Corridor,N,AS7_ L2_ROOMS,0,T,9,7,LineString,"[[11551737.453826476, 144109.78201346486], [11551742.813741555, 144117.48954543946]]"
7,AS7-Level2-Corridor,AS7-Level2-Stair1,S,AS7_ L2_ROOMS,0,T,9,7,LineString,"[[11551742.813741555, 144117.48954543946], [11551737.453826476, 144109.78201346486]]"
8,AS7-Level2-Toilets-Entrance,AS7-Level2-MaleToilet,E,AS7_ L2_ROOMS,0,T,6,4,LineString,"[[11551735.014815917, 144095.1562583897], [11551740.273182444, 144093.4428580604]]"
8,AS7-Level2-MaleToilet,AS7-Level2-Toilets-Entrance,W,AS7_ L2_ROOMS,0,T,6,4,LineString,"[[11551740.273182444, 144093.4428580604], [11551735.014815917, 144095.1562583897]]"
9,AS7-Level2-Toilets-Entrance,AS7-Level2-FemaleToilet,E,AS7_ L2_ROOMS,0,T,6,4,LineString,"[[11551735.014815917, 144095.1562583897], [11551740.273182444, 144093.4428580604]]"
9,AS7-Level2-FemaleToilet,AS7-Level2-Toilets-Entrance,W,AS7_ L2_ROOMS,0,T,6,4,LineString,"[[11551740.273182444, 144093.4428580604], [11551735.014815917, 144095.1562583897]]"
10,AS7-Level2-Corridor,AS7-0201A,W,AS7_ L2_ROOMS,0,T,3,2,LineString,"[[11551742.813741555, 144117.48954543946], [11551739.652813358, 144118.61211806885]]"
10,AS7-0201A,AS7-Level2-Corridor,E,AS7_ L2_ROOMS,0,T,3,2,LineString,"[[11551739.652813358, 144118.61211806885], [11551742.813741555, 144117.48954543946]]"
11,AS7-Level2-Corridor,AS7-0201,N,AS7_ L2_ROOMS,0,T,6,4,LineString,"[[11551742.813741555, 144117.48954543946], [11551744.82255573, 144122.68882919697]]"
11,AS7-0201,AS7-Level2-Corridor,S,AS7_ L2_ROOMS,0,T,6,4,LineString,"[[11551744.82255573, 144122.68882919697], [11551742.813741555, 144117.48954543946]]"
1,AS7-Level1-Stair1,AS7-Level2-Stair1,U,AS7_L1_ROOMS,24,T,18,30,LineString,"[[11551737.479675187, 144111.42156033174], [11551730.109872462, 144113.7158479161], [11551729.644273965, 144111.79137412013], [11551736.069533251, 144109.4323417251], [11551737.453826476, 144109.78201346486]]"
2,AS7-Level2-Stair1,AS7-Level1-Stair1,D,AS7_L2_ROOMS,24,T,18,30,LineString,"[[11551737.453826476, 144109.78201346486], [11551736.069533251, 144109.4323417251], [11551729.644273965, 144111.79137412013], [11551730.109872462, 144113.7158479161], [11551737.479675187, 144111.42156033174]]"
1,BIZ2-B1-Stairs,BIZ2-B104,N,BIZ2_B1_ROOMS,0,T,7,5,LineString,"[[11552204.671875084, 143973.5478634755], [11552206.73235378, 143980.09772952902]]"
1,BIZ2-B104,BIZ2-B1-Stairs,S,BIZ2_B1_ROOMS,0,T,7,5,LineString,"[[11552206.73235378, 143980.09772952902], [11552204.671875084, 143973.5478634755]]"
1,BIZ2-Leve1-Stair2,BIZ2-Level1-Stair2-Entrance,E,BIZ2_L1_ROOMS,0,T,4,3,LineString,"[[11552167.054663438, 143994.36689857428], [11552171.206619747, 143992.97622721677]]"
1,BIZ2-Level1-Stair2-Entrance,BIZ2-Leve1-Stair2,W,BIZ2_L1_ROOMS,0,T,4,3,LineString,"[[11552171.206619747, 143992.97622721677], [11552167.054663438, 143994.36689857428]]"
2,BIZ2-Level1-Stair2-Entrance,BIZ2-Level1-MaleToilet,S,BIZ2_L1_ROOMS,0,T,3,2,LineString,"[[11552171.206619747, 143992.97622721677], [11552170.210417673, 143990.30185922162]]"
2,BIZ2-Level1-MaleToilet,BIZ2-Level1-Stair2-Entrance,N,BIZ2_L1_ROOMS,0,T,3,2,LineString,"[[11552170.210417673, 143990.30185922162], [11552171.206619747, 143992.97622721677]]"
3,BIZ2-Level1-Stair2-Entrance,BIZ2-Level1-Corridor,N,BIZ2_L1_ROOMS,0,T,5,4,LineString,"[[11552171.206619747, 143992.97622721677], [11552173.205709826, 143998.00403904775]]"
3,BIZ2-Level1-Corridor,BIZ2-Level1-Stair2-Entrance,S,BIZ2_L1_ROOMS,0,T,5,4,LineString,"[[11552173.205709826, 143998.00403904775], [11552171.206619747, 143992.97622721677]]"
4,BIZ2-Level1-Corridor,BIZ2-0118-Entrance,E,BIZ2_L1_ROOMS,0,T,4,3,LineString,"[[11552173.205709826, 143998.00403904775], [11552177.32423654, 143996.55988033031]]"
4,BIZ2-0118-Entrance,BIZ2-Level1-Corridor,W,BIZ2_L1_ROOMS,0,T,4,3,LineString,"[[11552177.32423654, 143996.55988033031], [11552173.205709826, 143998.00403904775]]"
5,BIZ2-0118-Entrance,BIZ2-0117-Entrance,E,BIZ2_L1_ROOMS,0,T,10,7,LineString,"[[11552177.32423654, 143996.55988033031], [11552186.684524523, 143993.19017665638]]"
5,BIZ2-0117-Entrance,BIZ2-0118-Entrance,W,BIZ2_L1_ROOMS,0,T,10,7,LineString,"[[11552186.684524523, 143993.19017665638], [11552177.32423654, 143996.55988033031]]"
6,BIZ2-0117-Entrance,BIZ2-0116-Entrance,E,BIZ2_L1_ROOMS,0,T,11,8,LineString,"[[11552186.684524523, 143993.19017665638], [11552196.686660824, 143989.55303618294]]"
6,BIZ2-0116-Entrance,BIZ2-0117-Entrance,W,BIZ2_L1_ROOMS,0,T,11,8,LineString,"[[11552196.686660824, 143989.55303618294], [11552186.684524523, 143993.19017665638]]"
7,BIZ2-0116-Entrance,BIZ2-0115-Entrance,E,BIZ2_L1_ROOMS,0,T,5,4,LineString,"[[11552196.686660824, 143989.55303618294], [11552201.447035857, 143987.94841538588]]"
7,BIZ2-0115-Entrance,BIZ2-0116-Entrance,W,BIZ2_L1_ROOMS,0,T,5,4,LineString,"[[11552201.447035857, 143987.94841538588], [11552196.686660824, 143989.55303618294]]"
8,BIZ2-0115-Entrance,BIZ2-0114-Entrance,E,BIZ2_L1_ROOMS,0,T,9,7,LineString,"[[11552201.447035857, 143987.94841538588], [11552209.737576641, 143984.95312323124]]"
8,BIZ2-0114-Entrance,BIZ2-0115-Entrance,W,BIZ2_L1_ROOMS,0,T,9,7,LineString,"[[11552209.737576641, 143984.95312323124], [11552201.447035857, 143987.94841538588]]"
9,BIZ2-0114-Entrance,BIZ2-0112-Entrance,E,BIZ2_L1_ROOMS,0,T,17,13,LineString,"[[11552209.737576641, 143984.95312323124], [11552225.35588573, 143979.41718148123]]"
9,BIZ2-0112-Entrance,BIZ2-0114-Entrance,W,BIZ2_L1_ROOMS,0,T,17,13,LineString,"[[11552225.35588573, 143979.41718148123], [11552209.737576641, 143984.95312323124]]"
10,BIZ2-0112-Entrance,BIZ2-Level1-Stair4-Entrance,N,BIZ2_L1_ROOMS,0,T,5,4,LineString,"[[11552225.35588573, 143979.41718148123], [11552227.281430688, 143984.49848067207]]"
10,BIZ2-Level1-Stair4-Entrance,BIZ2-0112-Entrance,S,BIZ2_L1_ROOMS,0,T,5,4,LineString,"[[11552227.281430688, 143984.49848067207], [11552225.35588573, 143979.41718148123]]"
11,BIZ2-Level1-Stair4-Entrance,BIZ2-Level1-LiftLobby,N,BIZ2_L1_ROOMS,0,T,2,1,LineString,"[[11552227.281430688, 143984.49848067207], [11552228.056997407, 143986.69146242813]]"
11,BIZ2-Level1-LiftLobby,BIZ2-Level1-Stair4-Entrance,S,BIZ2_L1_ROOMS,0,T,2,1,LineString,"[[11552228.056997407, 143986.69146242813], [11552227.281430688, 143984.49848067207]]"
12,BIZ2-Level1-Stair4-Entrance,BIZ2-Level1-Stair4,W,BIZ2_L1_ROOMS,0,T,3,2,LineString,"[[11552227.281430688, 143984.49848067207], [11552224.032073576, 143985.59497155013]]"
